PropertyTimestampInNumber,AirFlowSetpointMax,AirFlowSetpointMin,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20161002150000,1010.5,1010.5,921.200012,91.162792,100,53.0,61.599998,68.0,56.099998
20161002151500,1010.5,1010.5,921.200012,91.162792,100,53.0,61.5,68.0,56.099998
20161002153000,1010.5,1010.5,902.400024,89.302328,100,53.0,61.5,68.0,56.099998
20161002154500,1010.5,1010.5,916.5,90.697674,100,53.0,61.5,68.0,56.099998
20161002160000,1010.5,1010.5,916.5,90.697674,100,53.0,61.400002,68.0,56.099998
20161002161500,1010.5,1010.5,916.5,90.697674,100,53.0,61.299999,68.0,56.099998
20161002163000,1010.5,1010.5,916.5,90.697674,100,53.0,61.5,68.0,56.099998
20161002164500,1010.5,1010.5,907.099976,89.767439,100,53.0,61.5,68.0,56.099998
20161002170000,1010.5,1010.5,916.5,90.697674,100,53.0,61.599998,68.0,56.099998
20161002171500,1010.5,1010.5,916.5,90.697674,100,53.0,61.599998,68.0,56.099998
20161002173000,1010.5,1010.5,916.5,90.697674,100,53.0,61.700001,68.0,56.099998
20161002174500,1010.5,1010.5,916.5,90.697674,100,53.0,61.5,68.0,56.099998
20161002180000,1010.5,1010.5,895.349976,88.604649,100,53.0,61.599998,68.0,56.099998
20161002181500,1010.5,1010.5,904.75,89.534884,100,53.0,61.700001,68.0,56.099998
20161002183000,1010.5,1010.5,904.75,89.534884,100,53.0,61.700001,68.0,56.099998
20161002184500,1010.5,1010.5,916.5,90.697674,100,53.0,61.700001,68.0,56.099998
20161002190000,1010.5,1010.5,888.299988,87.906976,100,53.0,61.700001,68.0,56.099998
20161002191500,1010.5,1010.5,900.049988,89.069766,100,53.0,61.900002,68.0,56.099998
20161002193000,1010.5,1010.5,888.299988,87.906976,100,53.0,61.900002,68.0,56.099998
20161002194500,1010.5,1010.5,888.299988,87.906976,100,53.0,62.0,68.0,56.099998
20161002200000,1010.5,1010.5,904.75,89.534884,100,53.0,62.0,68.0,56.099998
20161002201500,1010.5,1010.5,888.299988,87.906976,100,53.0,62.0,68.0,56.099998
20161002203000,1010.5,1010.5,888.299988,87.906976,100,53.0,62.099998,68.0,56.099998
20161002204500,1010.5,1010.5,902.400024,89.302328,100,53.0,62.099998,68.0,56.099998
20161002210000,1010.5,1010.5,885.950012,87.67442,100,53.0,62.099998,68.0,56.099998
20161002211500,1010.5,1010.5,885.950012,87.67442,100,53.0,62.099998,68.0,56.099998
20161002213000,1010.5,1010.5,885.950012,87.67442,100,53.0,62.099998,68.0,56.099998
20161002214500,1010.5,1010.5,885.950012,87.67442,100,53.0,62.200001,68.0,56.099998
20161002220000,1010.5,1010.5,895.349976,88.604649,100,53.0,62.200001,68.0,56.099998
20161002221500,1010.5,1010.5,895.349976,88.604649,100,53.0,62.200001,68.0,56.099998
20161002223000,1010.5,1010.5,874.200012,86.511629,100,53.0,62.200001,68.0,56.099998
20161002224500,1010.5,1010.5,874.200012,86.511629,100,53.0,62.200001,68.0,56.099998
20161002230000,1010.5,1010.5,883.599976,87.441858,100,53.0,62.200001,68.0,56.099998
20161002231500,1010.5,1010.5,883.599976,87.441858,100,53.0,62.200001,68.0,56.099998
20161002233000,1010.5,1010.5,871.849976,86.279067,100,53.0,62.200001,68.0,56.099998
20161002234500,1010.5,1010.5,871.849976,86.279067,100,53.0,62.200001,68.0,56.099998
20161003000000,1010.5,1010.5,893.0,88.372093,100,53.0,62.200001,68.0,56.099998
20161003001500,1010.5,1010.5,871.849976,86.279067,100,53.0,62.200001,68.0,56.099998
20161003003000,1010.5,1010.5,871.849976,86.279067,100,53.0,62.200001,68.0,56.099998
20161003004500,1010.5,1010.5,871.849976,86.279067,100,53.0,62.200001,68.0,56.099998
20161003010000,1010.5,1010.5,881.25,87.209302,100,53.0,62.200001,68.0,56.099998
20161003011500,1010.5,1010.5,893.0,88.372093,100,53.0,62.200001,68.0,56.099998
20161003013000,1010.5,1010.5,876.549988,86.744185,100,53.0,62.200001,68.0,56.099998
20161003014500,1010.5,1010.5,904.75,89.534884,100,53.0,62.200001,68.0,56.099998
20161003020000,1010.5,1010.5,890.650024,88.139537,100,53.0,62.200001,68.0,56.099998
20161003021500,1010.5,1010.5,881.25,87.209302,100,53.0,62.200001,68.0,56.099998
20161003023000,1010.5,1010.5,881.25,87.209302,100,53.0,62.099998,68.0,56.099998
20161003024500,1010.5,1010.5,902.400024,89.302328,100,53.0,62.099998,68.0,56.099998
20161003030000,1010.5,1010.5,888.299988,87.906976,100,53.0,62.099998,68.0,56.099998
20161003031500,1010.5,1010.5,888.299988,87.906976,100,53.0,62.099998,68.0,56.099998
20161003033000,1010.5,1010.5,888.299988,87.906976,100,53.0,62.099998,68.0,56.099998
20161003034500,1010.5,1010.5,888.299988,87.906976,100,53.0,62.099998,68.0,56.099998
20161003040000,1010.5,1010.5,888.299988,87.906976,100,53.0,62.099998,68.0,56.099998
20161003041500,1010.5,1010.5,902.400024,89.302328,100,53.0,62.099998,68.0,56.099998
20161003043000,1010.5,1010.5,902.400024,89.302328,100,53.0,62.099998,68.0,56.099998
20161003044500,1010.5,1010.5,893.0,88.372093,100,53.599998,62.099998,68.0,56.099998
20161003050000,1010.5,1010.5,893.0,88.372093,100,53.599998,62.099998,68.0,56.099998
20161003051500,1010.5,1010.5,893.0,88.372093,100,53.599998,62.200001,68.0,56.099998
20161003053000,1010.5,1010.5,893.0,88.372093,100,53.599998,62.200001,68.0,56.099998
20161003054500,1010.5,1010.5,893.0,88.372093,100,53.599998,62.299999,68.0,56.099998
20161003060000,1010.5,1010.5,893.0,88.372093,100,53.599998,63.400002,68.0,56.099998
20161003061500,1010.5,1010.5,881.25,87.209302,100,53.599998,66.099998,68.0,56.099998
20161003063000,1010.5,1010.5,893.0,88.372093,100,53.599998,69.800003,68.0,56.099998
20161003064500,1010.5,1010.5,893.0,88.372093,100,53.599998,72.800003,68.0,56.099998
20161003070000,1010.5,1010.5,893.0,88.372093,100,53.599998,75.5,68.0,56.099998
20161003071500,1010.5,1010.5,904.75,89.534884,100,53.599998,78.400002,68.0,56.099998
20161003073000,1010.5,1010.5,890.650024,88.139537,100,53.599998,80.400002,68.0,56.099998
20161003074500,1010.5,1010.5,890.650024,88.139537,100,53.599998,81.5,68.0,56.099998
20161003080000,1010.5,1010.5,890.650024,88.139537,100,53.599998,82.300003,68.0,56.099998
20161003081500,1010.5,1010.5,890.650024,88.139537,100,53.599998,82.699997,68.0,56.099998
20161003083000,1010.5,1010.5,890.650024,88.139537,100,53.599998,83.099998,68.0,56.200001
20161003084500,1010.5,1010.5,876.549988,86.744185,100,53.599998,83.400002,68.0,56.200001
20161003090000,1010.5,1010.5,893.0,88.372093,100,53.599998,83.900002,68.0,56.299999
20161003091500,1010.5,1010.5,893.0,88.372093,100,53.599998,83.699997,68.0,56.299999
20161003093000,1010.5,1010.5,893.0,88.372093,100,53.599998,83.699997,68.0,56.400002
20161003094500,1010.5,1010.5,871.849976,86.279067,100,53.599998,83.800003,68.0,56.5
20161003100000,1010.5,1010.5,897.700012,88.837211,100,52.700001,83.900002,68.0,56.400002
20161003101500,1010.5,1010.5,897.700012,88.837211,100,52.700001,84.0,68.0,56.599998
20161003103000,1010.5,1010.5,909.450012,90.000001,100,52.700001,83.900002,68.0,56.700001
20161003104500,1010.5,1010.5,888.299988,87.906976,100,52.700001,84.099998,68.0,56.700001
20161003110000,1010.5,1010.5,888.299988,87.906976,100,52.700001,83.900002,68.0,56.599998
20161003111500,1010.5,1010.5,900.049988,89.069766,100,52.700001,84.300003,68.0,56.700001
20161003113000,1010.5,1010.5,900.049988,89.069766,100,52.700001,84.300003,68.0,56.799999
20161003114500,1010.5,1010.5,900.049988,89.069766,100,52.700001,85.0,68.0,56.799999
20161003120000,1010.5,1010.5,890.650024,88.139537,100,52.700001,84.599998,68.0,56.799999
20161003121500,1010.5,1010.5,876.549988,86.744185,100,52.700001,85.199997,68.0,56.799999
20161003123000,1010.5,1010.5,897.700012,88.837211,100,53.5,83.800003,68.0,56.799999
20161003124500,1010.5,1010.5,897.700012,88.837211,100,52.599998,83.800003,68.0,56.799999
20161003130000,1010.5,1010.5,897.700012,88.837211,100,52.599998,83.800003,68.0,56.799999
20161003131500,1010.5,1010.5,897.700012,88.837211,100,52.599998,83.400002,68.0,56.799999
20161003133000,1010.5,1010.5,907.099976,89.767439,100,52.599998,83.199997,68.0,56.799999
20161003134500,1010.5,1010.5,907.099976,89.767439,100,54.700001,82.099998,68.0,56.799999
20161003140000,1010.5,1010.5,890.650024,88.139537,100,54.700001,81.099998,68.0,56.700001
20161003141500,1010.5,1010.5,909.450012,90.000001,100,54.700001,80.099998,68.0,56.700001
20161003143000,1010.5,1010.5,909.450012,90.000001,100,53.5,79.099998,68.0,56.599998
20161003144500,1010.5,1010.5,895.349976,88.604649,100,52.299999,77.900002,68.0,56.599998
20161003150000,1010.5,1010.5,895.349976,88.604649,100,52.299999,77.0,68.0,56.599998
20161003151500,1010.5,1010.5,895.349976,88.604649,100,52.299999,76.099998,68.0,56.5
20161003153000,1010.5,1010.5,895.349976,88.604649,100,52.299999,75.199997,68.0,56.400002
20161003154500,1010.5,1010.5,895.349976,88.604649,100,55.900002,74.699997,68.0,56.200001
20161003160000,1010.5,1010.5,895.349976,88.604649,100,54.900002,74.300003,68.0,56.099998
20161003161500,1010.5,1010.5,895.349976,88.604649,100,52.299999,73.599998,68.0,56.099998
20161003163000,1010.5,1010.5,895.349976,88.604649,100,52.299999,73.0,68.0,56.099998
20161003164500,1010.5,1010.5,904.75,89.534884,100,52.299999,72.400002,68.0,56.099998
20161003170000,1010.5,1010.5,893.0,88.372093,100,53.099998,71.800003,68.0,56.099998
20161003171500,1010.5,1010.5,893.0,88.372093,100,55.200001,71.400002,68.0,56.099998
20161003173000,1010.5,1010.5,907.099976,89.767439,100,55.200001,71.199997,68.0,56.099998
20161003174500,1010.5,1010.5,885.950012,87.67442,100,55.200001,70.900002,68.0,56.099998
20161003180000,1010.5,1010.5,900.049988,89.069766,100,52.700001,70.599998,68.0,56.099998
20161003181500,1010.5,1010.5,900.049988,89.069766,100,52.700001,69.900002,68.0,56.099998
20161003183000,1010.5,1010.5,890.650024,88.139537,100,52.700001,69.400002,68.0,56.099998
20161003184500,1010.5,1010.5,890.650024,88.139537,100,54.700001,69.0,68.0,56.099998
20161003190000,1010.5,1010.5,916.5,90.697674,100,53.900002,68.800003,68.0,56.099998
20161003191500,1010.5,1010.5,888.299988,87.906976,100,52.299999,68.400002,68.0,56.099998
20161003193000,1010.5,1010.5,888.299988,87.906976,100,52.299999,68.099998,68.0,56.099998
20161003194500,1010.5,1010.5,888.299988,87.906976,100,52.299999,67.800003,68.0,56.099998
20161003200000,1010.5,1010.5,888.299988,87.906976,100,52.299999,67.599998,68.0,56.099998
20161003201500,1010.5,1010.5,888.299988,87.906976,100,52.299999,67.300003,68.0,56.099998
20161003203000,1010.5,1010.5,888.299988,87.906976,100,52.299999,67.099998,68.0,56.099998
20161003204500,1010.5,1010.5,888.299988,87.906976,100,52.299999,66.900002,68.0,56.099998
20161003210000,1010.5,1010.5,888.299988,87.906976,100,53.5,66.800003,68.0,56.099998
20161003211500,1010.5,1010.5,869.5,86.046512,100,53.5,66.699997,68.0,56.099998
20161003213000,1010.5,1010.5,869.5,86.046512,100,53.5,66.599998,68.0,56.099998
20161003214500,1010.5,1010.5,883.599976,87.441858,100,53.5,66.400002,68.0,56.099998
20161003220000,1010.5,1010.5,883.599976,87.441858,100,53.5,66.300003,68.0,56.099998
20161003221500,1010.5,1010.5,893.0,88.372093,100,53.5,66.199997,68.0,56.099998
20161003223000,1010.5,1010.5,907.099976,89.767439,100,53.5,66.199997,68.0,56.099998
20161003224500,1010.5,1010.5,888.299988,87.906976,100,53.5,66.099998,68.0,56.099998
20161003230000,1010.5,1010.5,888.299988,87.906976,100,53.5,66.0,68.0,56.099998
20161003231500,1010.5,1010.5,888.299988,87.906976,100,53.5,66.0,68.0,56.099998
20161003233000,1010.5,1010.5,888.299988,87.906976,100,53.5,65.900002,68.0,56.099998
20161003234500,1010.5,1010.5,888.299988,87.906976,100,53.5,65.800003,68.0,56.099998
20161004000000,1010.5,1010.5,888.299988,87.906976,100,53.5,65.699997,68.0,56.099998
20161004001500,1010.5,1010.5,888.299988,87.906976,100,53.5,65.599998,68.0,56.099998
20161004003000,1010.5,1010.5,888.299988,87.906976,100,53.5,65.599998,68.0,56.099998
20161004004500,1010.5,1010.5,900.049988,89.069766,100,53.5,65.5,68.0,56.099998
20161004010000,1010.5,1010.5,900.049988,89.069766,100,53.5,65.300003,68.0,56.099998
20161004011500,1010.5,1010.5,900.049988,89.069766,100,53.5,65.300003,68.0,56.099998
20161004013000,1010.5,1010.5,885.950012,87.67442,100,53.5,65.199997,68.0,56.099998
20161004014500,1010.5,1010.5,895.349976,88.604649,100,53.5,65.099998,68.0,56.099998
20161004020000,1010.5,1010.5,895.349976,88.604649,100,53.5,65.099998,68.0,56.099998
20161004021500,1010.5,1010.5,895.349976,88.604649,100,53.5,65.0,68.0,56.099998
20161004023000,1010.5,1010.5,895.349976,88.604649,100,53.5,65.0,68.0,56.099998
20161004024500,1010.5,1010.5,895.349976,88.604649,100,53.5,64.900002,68.0,56.099998
20161004030000,1010.5,1010.5,895.349976,88.604649,100,53.5,64.800003,68.0,56.099998
20161004031500,1010.5,1010.5,895.349976,88.604649,100,53.5,64.699997,68.0,56.099998
20161004033000,1010.5,1010.5,874.200012,86.511629,100,53.5,64.699997,68.0,56.099998
20161004034500,1010.5,1010.5,895.349976,88.604649,100,53.5,64.599998,68.0,56.099998
20161004040000,1010.5,1010.5,883.599976,87.441858,100,53.5,64.5,68.0,56.099998
20161004041500,1010.5,1010.5,883.599976,87.441858,100,53.5,64.400002,68.0,56.099998
20161004043000,1010.5,1010.5,883.599976,87.441858,100,53.5,64.400002,68.0,56.099998
20161004044500,1010.5,1010.5,893.0,88.372093,100,53.5,64.300003,68.0,56.099998
20161004050000,1010.5,1010.5,893.0,88.372093,100,53.5,64.300003,68.0,56.099998
20161004051500,1010.5,1010.5,893.0,88.372093,100,53.5,64.300003,68.0,56.099998
20161004053000,1010.5,1010.5,893.0,88.372093,100,53.5,64.199997,68.0,56.099998
20161004054500,1010.5,1010.5,893.0,88.372093,100,53.5,64.400002,68.0,56.099998
20161004060000,1010.5,1010.5,893.0,88.372093,100,53.5,65.900002,68.0,56.099998
20161004061500,1010.5,1010.5,904.75,89.534884,100,53.5,68.800003,68.0,56.099998
20161004063000,1010.5,1010.5,888.299988,87.906976,100,53.5,72.300003,68.0,56.099998
20161004064500,1010.5,1010.5,904.75,89.534884,100,53.5,74.900002,68.0,56.099998
20161004070000,1010.5,1010.5,904.75,89.534884,100,53.5,77.099998,68.0,56.099998
20161004071500,1010.5,1010.5,876.549988,86.744185,100,53.5,79.300003,68.0,56.099998
20161004073000,1010.5,1010.5,895.349976,88.604649,100,53.5,81.0,68.0,56.099998
20161004074500,1010.5,1010.5,895.349976,88.604649,100,53.5,82.400002,68.0,56.099998
20161004080000,1010.5,1010.5,881.25,87.209302,100,53.5,82.900002,68.0,56.200001
20161004081500,1010.5,1010.5,881.25,87.209302,100,53.5,83.5,68.0,56.400002
20161004083000,1010.5,1010.5,862.450012,85.348838,100,53.5,83.800003,68.0,56.400002
20161004084500,1010.5,1010.5,895.349976,88.604649,100,53.5,84.699997,68.0,56.400002
20161004090000,1010.5,1010.5,883.599976,87.441858,100,53.5,84.300003,68.0,56.599998
20161004091500,1010.5,1010.5,893.0,88.372093,100,57.400002,84.699997,68.0,56.400002
20161004093000,1010.5,1010.5,904.75,89.534884,100,53.5,85.199997,68.0,56.599998
20161004094500,1010.5,1010.5,890.650024,88.139537,100,51.900002,84.800003,68.0,56.700001
20161004100000,1010.5,1010.5,890.650024,88.139537,100,51.900002,84.800003,68.0,56.799999
20161004101500,1010.5,1010.5,890.650024,88.139537,100,51.900002,84.800003,68.0,56.799999
20161004103000,1010.5,1010.5,890.650024,88.139537,100,51.900002,84.699997,68.0,56.799999
20161004104500,1010.5,1010.5,890.650024,88.139537,100,51.900002,84.699997,68.0,56.799999
20161004110000,1010.5,1010.5,890.650024,88.139537,100,52.599998,84.800003,68.0,56.799999
20161004111500,1010.5,1010.5,869.5,86.046512,100,52.599998,85.199997,68.0,56.799999
20161004113000,1010.5,1010.5,869.5,86.046512,100,52.599998,84.800003,68.0,56.799999
20161004114500,1010.5,1010.5,888.299988,87.906976,100,52.599998,85.199997,68.0,56.799999
20161004120000,1010.5,1010.5,888.299988,87.906976,100,52.599998,84.800003,68.0,56.799999
20161004121500,1010.5,1010.5,888.299988,87.906976,100,52.599998,84.800003,68.0,56.799999
20161004123000,1010.5,1010.5,888.299988,87.906976,100,52.599998,85.199997,68.0,56.799999
20161004124500,1010.5,1010.5,888.299988,87.906976,100,52.599998,83.800003,68.0,56.799999
20161004130000,1010.5,1010.5,888.299988,87.906976,100,52.599998,84.300003,68.0,56.799999
20161004131500,1010.5,1010.5,897.700012,88.837211,100,52.599998,84.300003,68.0,56.799999
20161004133000,1010.5,1010.5,897.700012,88.837211,100,51.900002,83.800003,68.0,56.799999
20161004134500,1010.5,1010.5,911.799988,90.232557,100,51.900002,83.400002,68.0,56.799999
20161004140000,1010.5,1010.5,890.650024,88.139537,100,51.900002,82.900002,68.0,56.799999
20161004141500,1010.5,1010.5,890.650024,88.139537,100,51.900002,82.099998,68.0,56.799999
20161004143000,1010.5,1010.5,890.650024,88.139537,100,51.900002,80.900002,68.0,56.700001
20161004144500,1010.5,1010.5,890.650024,88.139537,100,52.599998,79.900002,68.0,56.700001
20161004150000,1010.5,1010.5,890.650024,88.139537,100,52.599998,78.900002,68.0,56.799999
20161004151500,1010.5,1010.5,904.75,89.534884,100,52.599998,77.900002,68.0,56.799999
20161004153000,1010.5,1010.5,895.349976,88.604649,100,52.599998,77.0,68.0,56.700001
20161004154500,1010.5,1010.5,895.349976,88.604649,100,52.599998,76.099998,68.0,56.700001
20161004160000,1010.5,1010.5,895.349976,88.604649,100,52.599998,75.300003,68.0,56.400002
20161004161500,1010.5,1010.5,895.349976,88.604649,100,52.599998,74.599998,68.0,56.400002
20161004163000,1010.5,1010.5,885.950012,87.67442,100,52.599998,74.0,68.0,56.299999
20161004164500,1010.5,1010.5,895.349976,88.604649,100,52.599998,73.300003,68.0,56.400002
20161004170000,1010.5,1010.5,904.75,89.534884,100,52.0,72.800003,68.0,56.299999
20161004171500,1010.5,1010.5,904.75,89.534884,100,52.0,72.300003,68.0,56.200001
20161004173000,1010.5,1010.5,904.75,89.534884,100,52.0,71.800003,68.0,56.099998
20161004174500,1010.5,1010.5,893.0,88.372093,100,52.0,71.400002,68.0,56.099998
20161004180000,1010.5,1010.5,893.0,88.372093,100,52.0,71.099998,68.0,56.099998
20161004181500,1010.5,1010.5,893.0,88.372093,100,52.0,70.699997,68.0,56.099998
20161004183000,1010.5,1010.5,893.0,88.372093,100,52.0,70.300003,68.0,56.099998
20161004184500,1010.5,1010.5,893.0,88.372093,100,52.0,70.0,68.0,56.099998
20161004190000,1010.5,1010.5,893.0,88.372093,100,52.0,69.699997,68.0,56.099998
20161004191500,1010.5,1010.5,893.0,88.372093,100,52.0,69.400002,68.0,56.099998
20161004193000,1010.5,1010.5,893.0,88.372093,100,52.0,69.0,68.0,56.099998
20161004194500,1010.5,1010.5,893.0,88.372093,100,52.0,68.599998,68.0,56.099998
20161004200000,1010.5,1010.5,893.0,88.372093,100,52.0,68.199997,68.0,56.099998
20161004201500,1010.5,1010.5,881.25,87.209302,100,52.0,67.900002,68.0,56.099998
20161004203000,1010.5,1010.5,881.25,87.209302,100,52.599998,67.599998,68.0,56.099998
20161004204500,1010.5,1010.5,881.25,87.209302,100,52.599998,67.300003,68.0,56.099998
20161004210000,1010.5,1010.5,881.25,87.209302,100,52.599998,67.099998,68.0,56.099998
20161004211500,1010.5,1010.5,902.400024,89.302328,100,52.599998,66.900002,68.0,56.099998
20161004213000,1010.5,1010.5,883.599976,87.441858,100,52.599998,66.699997,68.0,56.099998
20161004214500,1010.5,1010.5,895.349976,88.604649,100,52.599998,66.599998,68.0,56.099998
20161004220000,1010.5,1010.5,895.349976,88.604649,100,52.599998,66.400002,68.0,56.099998
20161004221500,1010.5,1010.5,883.599976,87.441858,100,52.599998,66.300003,68.0,56.099998
20161004223000,1010.5,1010.5,897.700012,88.837211,100,52.599998,66.199997,68.0,56.099998
20161004224500,1010.5,1010.5,897.700012,88.837211,100,52.599998,66.0,68.0,56.099998
20161004230000,1010.5,1010.5,888.299988,87.906976,100,52.599998,65.800003,68.0,56.099998
20161004231500,1010.5,1010.5,871.849976,86.279067,100,52.599998,65.699997,68.0,56.099998
20161004233000,1010.5,1010.5,871.849976,86.279067,100,52.599998,65.599998,68.0,56.099998
20161004234500,1010.5,1010.5,890.650024,88.139537,100,52.599998,65.5,68.0,56.099998
20161005000000,1010.5,1010.5,881.25,87.209302,100,52.599998,65.300003,68.0,56.099998
20161005001500,1010.5,1010.5,893.0,88.372093,100,52.599998,65.300003,68.0,56.099998
20161005003000,1010.5,1010.5,893.0,88.372093,100,52.599998,65.099998,68.0,56.099998
20161005004500,1010.5,1010.5,893.0,88.372093,100,52.599998,65.099998,68.0,56.099998
20161005010000,1010.5,1010.5,893.0,88.372093,100,52.599998,65.0,68.0,56.099998
20161005011500,1010.5,1010.5,893.0,88.372093,100,52.599998,64.900002,68.0,56.099998
20161005013000,1010.5,1010.5,874.200012,86.511629,100,52.599998,64.699997,68.0,56.099998
20161005014500,1010.5,1010.5,895.349976,88.604649,100,52.599998,64.800003,68.0,56.099998
20161005020000,1010.5,1010.5,895.349976,88.604649,100,52.599998,64.800003,68.0,56.099998
20161005021500,1010.5,1010.5,874.200012,86.511629,100,52.599998,64.800003,68.0,56.099998
20161005023000,1010.5,1010.5,874.200012,86.511629,100,52.599998,64.699997,68.0,56.099998
20161005024500,1010.5,1010.5,895.349976,88.604649,100,52.599998,64.599998,68.0,56.099998
20161005030000,1010.5,1010.5,874.200012,86.511629,100,52.599998,64.599998,68.0,56.099998
20161005031500,1010.5,1010.5,874.200012,86.511629,100,52.599998,64.5,68.0,56.099998
20161005033000,1010.5,1010.5,895.349976,88.604649,100,52.599998,64.400002,68.0,56.099998
20161005034500,1010.5,1010.5,895.349976,88.604649,100,52.599998,64.400002,68.0,56.099998
20161005040000,1010.5,1010.5,876.549988,86.744185,100,52.599998,64.300003,68.0,56.099998
20161005041500,1010.5,1010.5,876.549988,86.744185,100,52.599998,64.300003,68.0,56.099998
20161005043000,1010.5,1010.5,888.299988,87.906976,100,52.599998,64.199997,68.0,56.099998
20161005044500,1010.5,1010.5,935.299988,92.558138,100,60.400002,64.599998,68.0,56.0
20161005050000,1010.5,1010.5,902.400024,89.302328,100,60.400002,65.199997,68.0,56.0
20161005051500,1010.5,1010.5,843.650024,83.488375,100,57.599998,65.5,68.0,56.0
20161005053000,1010.5,1010.5,935.299988,92.558138,100,53.900002,65.300003,68.0,56.0
20161005054500,1010.5,1010.5,935.299988,92.558138,100,52.599998,65.699997,68.0,56.0
20161005060000,1010.5,1010.5,935.299988,92.558138,100,52.599998,67.099998,68.0,56.0
20161005061500,1010.5,1010.5,935.299988,92.558138,100,52.599998,71.199997,68.0,56.0
20161005063000,1010.5,1010.5,935.299988,92.558138,100,52.599998,76.199997,68.0,56.0
20161005064500,1010.5,1010.5,935.299988,92.558138,100,52.599998,77.800003,68.0,56.0
20161005070000,1010.5,1010.5,956.450012,94.651164,100,52.599998,80.199997,68.0,56.099998
20161005071500,1010.5,1010.5,935.299988,92.558138,100,52.599998,81.599998,68.0,56.099998
20161005073000,1010.5,1010.5,935.299988,92.558138,100,52.599998,82.400002,68.0,56.299999
20161005074500,1010.5,1010.5,935.299988,92.558138,100,52.599998,83.199997,68.0,56.400002
20161005080000,1010.5,1010.5,935.299988,92.558138,100,53.200001,83.800003,68.0,56.599998
20161005081500,1010.5,1010.5,935.299988,92.558138,100,53.200001,84.0,68.0,56.599998
20161005083000,1010.5,1010.5,935.299988,92.558138,100,53.200001,83.800003,68.0,56.700001
20161005084500,1010.5,1010.5,935.299988,92.558138,100,53.200001,83.800003,68.0,56.799999
20161005090000,1010.5,1010.5,935.299988,92.558138,100,53.200001,84.300003,68.0,56.799999
20161005091500,1010.5,1010.5,916.5,90.697674,100,52.599998,83.900002,68.0,56.799999
20161005093000,1010.5,1010.5,916.5,90.697674,100,52.599998,83.800003,68.0,56.799999
20161005094500,1010.5,1010.5,935.299988,92.558138,100,52.599998,83.800003,68.0,56.799999
20161005100000,1010.5,1010.5,956.450012,94.651164,100,52.599998,84.300003,68.0,56.799999
20161005101500,1010.5,1010.5,956.450012,94.651164,100,52.599998,84.300003,68.0,56.799999
20161005103000,1010.5,1010.5,935.299988,92.558138,100,52.599998,83.800003,68.0,56.799999
20161005104500,1010.5,1010.5,935.299988,92.558138,100,52.599998,84.300003,68.0,56.799999
20161005110000,1010.5,1010.5,935.299988,92.558138,100,52.599998,84.300003,68.0,56.799999
20161005111500,1010.5,1010.5,935.299988,92.558138,100,52.599998,84.300003,68.0,56.799999
20161005113000,1010.5,1010.5,935.299988,92.558138,100,52.599998,84.300003,68.0,56.799999
20161005114500,1010.5,1010.5,935.299988,92.558138,100,52.599998,84.300003,68.0,56.799999
20161005120000,1010.5,1010.5,935.299988,92.558138,100,52.599998,84.599998,68.0,56.799999
20161005121500,1010.5,1010.5,935.299988,92.558138,100,53.200001,84.699997,68.0,56.799999
20161005123000,1010.5,1010.5,935.299988,92.558138,100,53.200001,85.800003,68.0,56.799999
20161005124500,1010.5,1010.5,956.450012,94.651164,100,53.200001,84.300003,68.0,56.799999
20161005130000,1010.5,1010.5,935.299988,92.558138,100,53.200001,84.699997,68.0,56.799999
20161005131500,1010.5,1010.5,935.299988,92.558138,100,53.200001,84.300003,68.0,56.799999
20161005133000,1010.5,1010.5,956.450012,94.651164,100,53.200001,83.300003,68.0,56.799999
20161005134500,1010.5,1010.5,935.299988,92.558138,100,53.200001,82.400002,68.0,56.799999
20161005140000,1010.5,1010.5,935.299988,92.558138,100,53.200001,81.199997,68.0,56.799999
20161005141500,1010.5,1010.5,935.299988,92.558138,100,53.200001,79.599998,68.0,56.799999
20161005143000,1010.5,1010.5,935.299988,92.558138,100,53.200001,78.300003,68.0,56.799999
20161005144500,1010.5,1010.5,935.299988,92.558138,100,53.200001,77.400002,68.0,56.799999
20161005150000,1010.5,1010.5,935.299988,92.558138,100,53.200001,77.0,68.0,56.799999
20161005151500,1010.5,1010.5,935.299988,92.558138,100,53.200001,76.099998,68.0,56.799999
20161005153000,1010.5,1010.5,935.299988,92.558138,100,52.599998,75.099998,68.0,56.700001
20161005154500,1010.5,1010.5,956.450012,94.651164,100,52.599998,75.400002,68.0,56.700001
20161005160000,1010.5,1010.5,935.299988,92.558138,100,52.599998,74.5,68.0,56.700001
20161005161500,1010.5,1010.5,935.299988,92.558138,100,52.599998,73.199997,68.0,56.599998
20161005163000,1010.5,1010.5,935.299988,92.558138,100,52.599998,73.099998,68.0,56.5
20161005164500,1010.5,1010.5,935.299988,92.558138,100,52.599998,72.599998,68.0,56.5
20161005170000,1010.5,1010.5,935.299988,92.558138,100,52.599998,72.0,68.0,56.299999
20161005171500,1010.5,1010.5,956.450012,94.651164,100,52.599998,71.5,68.0,56.200001
20161005173000,1010.5,1010.5,935.299988,92.558138,100,52.599998,71.099998,68.0,56.200001
20161005174500,1010.5,1010.5,956.450012,94.651164,100,52.599998,70.199997,68.0,56.200001
